,latitude,longitude
191,31.147130999999998,75.34121800000001
192,31.633078,74.878288
193,31.633078,74.878288
194,31.633078,74.878288
195,33.315527,74.622476
196,30.733315,76.779418
197,31.147130999999998,75.34121800000001
198,30.378179,76.776697
201,31.800653999999998,75.78801800000001
202,30.464581,77.640726
203,31.147130999999998,75.34121800000001
204,30.954424,74.612085
205,31.147130999999998,75.34121800000001
206,31.633078,74.878288
207,31.633078,74.878288
208,31.147130999999998,75.34121800000001
209,31.147130999999998,75.34121800000001
210,23.940848000000003,91.988153
211,31.147130999999998,75.34121800000001
212,29.058776,76.085601
213,31.633078,74.878288
214,30.933134999999996,74.622476
215,31.633078,74.878288
216,31.147130999999998,75.34121800000001
217,31.147130999999998,75.34121800000001
219,31.633078,74.878288
220,24.663717000000002,93.906269
221,31.147130999999998,75.34121800000001
222,31.147130999999998,75.34121800000001
223,32.726602,74.857026
224,31.147130999999998,75.34121800000001
225,30.954424,74.612085
226,29.999507,75.393681
227,30.81646,75.17170899999999
228,31.633078,74.878288
229,31.147130999999998,75.34121800000001
230,30.954424,74.612085
231,31.147130999999998,75.34121800000001
232,31.147130999999998,75.34121800000001
233,31.147130999999998,75.34121800000001
234,31.633078,74.878288
235,31.448943,74.925262
236,31.8186,75.2028
237,31.958503999999998,75.323245
238,30.34,76.38
239,31.524624,75.905947
240,31.558333,75.294722
241,29.886653000000003,76.019607
242,26.652846000000004,92.792524
243,31.147130999999998,75.34121800000001
244,31.147130999999998,75.34121800000001
245,29.058776,76.085601
246,32.040763,75.401886
247,26.736228999999998,93.046353
248,26.652846000000004,92.792524
249,31.147130999999998,75.34121800000001
250,31.8186,75.2028
251,26.652846000000004,92.792524
254,30.900965000000003,75.857276
255,13.08268,80.270718
256,31.147130999999998,75.34121800000001
257,15.317278,75.713889
260,23.940848000000003,91.988153
261,31.326015,75.576183
262,31.8186,75.2028
263,31.633078,74.878288
264,28.690072999999998,77.213982
265,28.585835999999997,77.153336
266,19.075984,72.877656
267,24.798346,93.94043
269,30.210994,74.945475
270,23.940848000000003,91.988153
273,30.733315,76.779418
274,30.733315,76.779418
275,30.733315,76.779418
276,31.633078,74.878288
277,30.733315,76.779418
278,31.958503999999998,75.323245
279,30.210994,74.945474
280,26.846709000000004,80.946159
281,29.149187,75.721653
282,30.733315,76.779418
283,28.585835999999997,77.153336
284,28.585835999999997,77.153336
286,31.534899,75.91057099999999
287,30.34,76.38
288,32.040763,75.401886
289,28.984462,77.706414
290,23.022505,72.571362
291,24.663717000000002,93.906269
292,24.663717000000002,93.906269
293,31.147130999999998,75.34121800000001
294,26.200605,92.937574
295,25.569805,83.79468100000001
296,28.585835999999997,77.153336
297,31.147130999999998,75.34121800000001
298,28.585835999999997,77.153336
299,31.8186,75.2028
300,31.147130999999998,75.34121800000001
301,31.147130999999998,75.34121800000001
302,31.147130999999998,75.34121800000001
304,31.147130999999998,75.34121800000001
305,31.147130999999998,75.34121800000001
306,31.633078,74.878288
307,31.147130999999998,75.34121800000001
308,31.147130999999998,75.34121800000001
309,31.633078,74.878288
310,31.326015,75.576183
311,31.147130999999998,75.34121800000001
312,10.886576,79.116748
313,31.147130999999998,75.34121800000001
314,32.040763,75.401886
315,30.954424,74.612085
316,31.448943,74.925262
317,31.8186,75.2028
318,31.37148,75.393681
319,31.633078,74.878288
320,30.725768,75.275614
321,31.448943,74.925262
322,28.704059,77.10249
323,31.8186,75.2028
324,31.448943,74.925262
325,31.234401000000002,76.505465
326,31.147130999999998,75.34121800000001
327,14.681888,77.60059100000001
329,31.633078,74.878288
330,30.898024,75.860077
331,31.147130999999998,75.34121800000001
332,31.326015,75.576183
333,23.940848000000003,91.988153
334,31.326015,75.576183
335,31.633078,74.878288
336,30.954424,74.612085
337,14.321944,76.72555600000001
338,31.633078,74.878288
339,31.633078,74.878288
340,31.633078,74.878288
341,31.633078,74.878288
342,31.864464,74.955923
343,31.633078,74.878288
344,31.147130999999998,75.34121800000001
345,31.147130999999998,75.34121800000001
346,24.663717000000002,93.906269
347,30.34,76.38
348,30.898024,75.860077
349,31.633078,74.878288
350,31.147130999999998,75.34121800000001
351,31.633078,74.878288
352,31.633078,74.878288
353,31.127019,75.481773
354,31.147130999999998,75.34121800000001
355,31.326015,75.576183
356,31.040338000000002,74.76029100000001
357,31.147130999999998,75.34121800000001
358,31.147130999999998,75.34121800000001
359,31.147130999999998,75.34121800000001
360,31.147130999999998,75.34121800000001
361,28.690072999999998,77.213982
362,23.940848000000003,91.988153
363,30.733315,76.779418
364,31.633978999999997,74.872264
365,31.633078,74.878288
366,31.175476,75.93108199999999
367,31.326015,75.576183
368,31.633078,74.878288
369,28.585835999999997,77.153336
370,24.777916,84.530497
371,26.846709000000004,80.946159
372,31.147130999999998,75.34121800000001
373,31.147130999999998,75.34121800000001
374,28.585835999999997,77.153336
375,31.147130999999998,75.34121800000001
376,31.147130999999998,75.34121800000001
377,28.585835999999997,77.153336
378,31.147130999999998,75.34121800000001
379,28.585835999999997,77.153336
380,26.158435,94.562443
381,28.585835999999997,77.153336
382,31.147130999999998,75.34121800000001
383,30.733315,76.779418
384,31.147130999999998,75.34121800000001
385,30.733315,76.779418
386,31.633078,74.878288
387,26.449923,80.331874
388,28.585835999999997,77.153336
389,26.350434999999997,89.443486
390,33.934929,75.15416
391,11.127123,78.656894
392,31.633078,74.878288
393,32.040763,75.401886
394,31.147130999999998,75.34121800000001
395,30.672393,74.755048
396,30.81646,75.17170899999999
397,23.940848000000003,91.988153
398,31.147130999999998,75.34121800000001
399,27.961391,73.455414
400,31.633078,74.878288
401,28.585835999999997,77.153336
402,13.08268,80.270718
403,28.585835999999997,77.153336
404,28.585835999999997,77.153336
405,13.08268,80.270718
406,13.08268,80.270718
407,28.585835999999997,77.153336
408,31.057878999999996,76.300042
409,28.585835999999997,77.153336
410,26.200605,92.937574
411,31.147130999999998,75.34121800000001
412,31.147130999999998,75.34121800000001
413,31.147130999999998,75.34121800000001
414,31.147130999999998,75.34121800000001
415,31.633078,74.878288
416,30.733315,76.779418
417,28.585835999999997,77.153336
418,28.690072999999998,77.213982
419,30.733315,76.779418
420,31.147130999999998,75.34121800000001
421,31.147130999999998,75.34121800000001
422,13.08268,80.270718
423,30.733315,76.779418
424,31.147130999999998,75.34121800000001
425,31.147130999999998,75.34121800000001
426,31.147130999999998,75.34121800000001
427,31.147130999999998,75.34121800000001
428,31.147130999999998,75.34121800000001
429,31.147130999999998,75.34121800000001
430,31.147130999999998,75.34121800000001
431,31.147130999999998,75.34121800000001
432,31.147130999999998,75.34121800000001
433,31.633078,74.878288
434,13.08268,80.270718
435,31.633978999999997,74.872264
436,28.585835999999997,77.153336
437,30.422689000000002,75.430103
438,32.040763,75.401886
439,31.305985999999997,75.63972
440,31.326015,75.576183
441,31.638548999999998,75.135566
442,31.633078,74.878288
443,30.898024,75.860077
444,28.585835999999997,77.153336
445,28.585835999999997,77.153336
446,28.585835999999997,77.153336
447,28.585835999999997,77.153336
448,30.672393,74.755048
449,28.585835999999997,77.153336
450,28.585835999999997,77.153336
451,31.731389,75.181944
452,28.585835999999997,77.153336
453,31.633078,74.878288
454,31.633078,74.878288
455,27.046315999999997,88.271156
456,27.046315999999997,88.271156
457,27.046315999999997,88.271156
458,27.046315999999997,88.271156
459,27.046315999999997,88.271156
460,27.046315999999997,88.271156
461,27.046315999999997,88.271156
462,27.046315999999997,88.271156
463,27.046315999999997,88.271156
464,27.046315999999997,88.271156
465,27.046315999999997,88.271156
466,27.046315999999997,88.271156
467,27.046315999999997,88.271156
468,27.046315999999997,88.271156
469,27.046315999999997,88.271156
470,26.882837,88.279816
471,26.882837,88.279816
472,31.513240999999997,75.983333
473,30.954424,74.612085
475,26.882837,88.279816
476,31.84,74.76
477,30.733315,76.779418
478,31.147130999999998,75.34121800000001
479,31.633078,74.878288
480,31.51655,75.28896999999999
481,28.984462,77.706414
482,21.36105,78.53236600000001
483,25.935728,82.08292900000001
484,30.34,76.38
485,30.756873,76.627553
486,25.47283,82.570528
487,22.612097,70.95645400000001
488,28.690072999999998,77.213982
489,28.690072999999998,77.213982
490,31.147130999999998,75.34121800000001
491,28.690072999999998,77.213982
492,28.690072999999998,77.213982
493,28.690072999999998,77.213982
494,28.690072999999998,77.213982
495,28.690072999999998,77.213982
496,31.633078,74.878288
497,31.767153000000004,74.860947
498,27.046315999999997,88.271156
499,22.551729,88.35234100000001
500,28.585835999999997,77.153336
501,31.555,75.265556
502,31.103949,77.455318
503,31.234401000000002,76.505465
504,30.424444,77.758889
505,18.107428,77.447009
506,31.22402,75.770801
507,31.633978999999997,74.872264
508,31.633978999999997,74.872264
509,30.898024,75.860077
510,29.928466999999998,73.871423
511,29.928466999999998,73.871423
512,29.928466999999998,73.871423
513,30.733315,76.779418
514,31.864464,74.955923
515,28.690072999999998,77.213982
516,32.040763,75.401886
517,31.660681,75.12243000000001
518,31.345599,74.692032
519,31.2571,75.7609
520,32.040763,75.401886
521,30.685678999999997,75.094003
522,31.633078,74.878288
523,31.326015,75.576183
524,31.633078,74.878288
525,31.633078,74.878288
526,28.960965,79.515377
527,31.147130999999998,75.34121800000001
528,31.432514,75.655905
529,31.633978999999997,74.872264
530,22.169722,74.916389
531,31.84,74.76
532,31.147130999999998,75.34121800000001
533,31.147130999999998,75.34121800000001
534,31.147130999999998,75.34121800000001
535,31.147130999999998,75.34121800000001
536,31.147130999999998,75.34121800000001
537,31.147130999999998,75.34121800000001
538,31.147130999999998,75.34121800000001
539,31.147130999999998,75.34121800000001
540,13.00807,77.570329
543,31.225925,75.35069200000001
544,30.829115,75.63972
545,31.305985999999997,75.63972
546,31.819789,75.692805
547,28.585835999999997,77.153336
548,23.940848000000003,91.988153
549,28.585835999999997,77.153336
550,28.690072999999998,77.213982
552,31.326015,75.576183
553,30.678437,75.291653
554,30.795440999999997,77.069611
556,31.633978999999997,74.872264
557,30.608496000000002,75.380567
558,30.954424,74.612085
559,30.306944,74.336111
560,26.894995,88.18261
561,30.34,76.38
562,30.11256,79.940081
563,22.436707000000002,71.921609
565,20.193413,86.211833
566,29.749086,79.912974
567,22.580323,78.54053
568,24.898332999999997,79.251389
569,31.147130999999998,75.34121800000001
570,27.046315999999997,88.271156
571,27.046315999999997,88.271156
572,27.067991999999997,88.47126999999999
575,30.378179,76.776697
577,30.021223,75.779299
578,26.882837,88.279816
579,30.898024,75.860077
580,30.898024,75.860077
581,30.898024,75.860077
582,32.040763,75.401886
583,31.633978999999997,74.872264
584,30.672393,74.755048
585,27.088333000000002,81.2025
586,12.855878,74.888724
587,26.882837,88.279816
588,31.633078,74.878288
590,31.534899,75.91057099999999
591,32.888165,74.985168
592,30.858333000000002,77.154444
594,26.972925,88.37006600000001
596,30.733315,76.779418
597,30.898024,75.860077
598,19.934526,86.19933
599,31.392021999999997,74.846327
601,26.742778,82.52555600000001
603,22.698918,88.249476
605,30.815542999999998,74.541934
606,31.477221999999998,75.077541
607,30.268884999999997,75.237057
608,29.88802,76.93005600000001
609,31.362274,75.441028
610,31.8186,75.2028
612,22.773645000000002,88.847903
614,31.633978999999997,74.872264
615,31.633978999999997,74.872264
616,22.221928,88.039665
617,17.988512,76.326099
618,28.095366,74.984953
619,31.533333000000002,74.983333
620,26.651411,82.819112
621,22.963326000000002,83.42433100000001
622,22.816345000000002,88.2236
623,22.75071,86.744152
624,22.75071,86.744152
625,22.75071,86.744152
626,29.420166,77.784542
627,32.523889000000004,74.97444399999999
628,30.817916999999998,74.47527600000001
629,24.8525,78.273333
630,31.207448,74.641296
633,31.569879999999998,75.144323
634,27.067991999999997,88.47126999999999
635,27.067991999999997,88.47126999999999
636,27.046315999999997,88.271156
637,27.046315999999997,88.271156
638,26.882837,88.279816
639,31.633078,74.878288
640,32.040763,75.401886
641,30.34,76.38
642,31.534899,75.91057099999999
643,31.326015,75.576183
644,31.633078,74.878288
645,26.621321000000002,81.392178
646,31.702919,74.901294
647,32.040763,75.401886
648,31.560363,75.028988
650,31.8186,75.2028
651,31.057878999999996,76.300042
652,31.633078,74.878288
653,32.040763,75.401886
654,32.040763,75.401886
655,27.7275,79.13
656,15.035369000000001,77.28146
658,32.888165,74.985168
659,31.242246999999995,75.018764
661,30.245796000000002,75.842072
662,30.37,75.87
663,29.778740000000003,79.764216
664,31.147130999999998,75.34121800000001
665,31.633078,74.878288
666,31.37148,75.393681
667,31.633078,74.878288
668,27.046315999999997,88.271156
669,27.046315999999997,88.271156
670,31.958503999999998,75.323245
671,31.050714000000003,74.82000699999999
672,25.825278,83.271111
673,30.672393,74.755048
674,26.882837,88.279816
675,19.524167000000002,83.808611
676,31.140927,76.31451899999999
677,30.900965000000003,75.857276
678,30.541348,77.912461
679,31.22402,75.770801
680,26.430278,82.53666700000001
681,31.534899,75.91057099999999
682,28.585835999999997,77.153336
683,26.430278,82.53666700000001
684,23.166667,79.93333299999999
685,30.464581,77.640726
686,28.690072999999998,77.213982
687,32.76978,75.130822
688,22.726212,75.862688
691,25.173889000000003,77.688333
692,30.898024,75.860077
693,31.633078,74.878288
694,31.37148,75.393681
695,29.069596,75.851943
696,29.423009999999998,79.427488
697,31.606478000000003,75.14724100000001
699,28.690072999999998,77.213982
700,21.26707,78.809239
701,26.449923,80.331874
702,31.671944,75.233056
703,28.095366,74.984953
704,30.954424,74.612085
705,31.633078,74.878288
706,27.046315999999997,88.271156
707,27.046315999999997,88.271156
708,31.633978999999997,74.872264
709,25.2825,74.68055600000001
710,24.101944,76.391389
711,26.407293,80.077825
712,24.984523,93.503509
713,14.727238,74.80063
714,31.326015,75.576183
715,31.84,74.76
716,27.046315999999997,88.271156
717,27.046315999999997,88.271156
718,30.34,76.38
719,20.404939000000002,85.834546
720,30.733315,76.779418
721,30.486666999999997,76.800556
722,29.920753,74.207661
723,30.966064000000003,76.523162
725,27.067991999999997,88.47126999999999
726,29.390946000000003,76.963502
727,28.585835999999997,77.153336
728,29.390946000000003,76.963502
729,27.067991999999997,88.47126999999999
730,27.046315999999997,88.271156
731,30.464581,77.640726
732,27.046315999999997,88.271156
733,30.898024,75.860077
734,27.046315999999997,88.271156
735,27.046315999999997,88.271156
736,27.046315999999997,88.271156
737,31.326015,75.576183
738,30.210994,74.945474
739,27.599444000000002,76.8625
740,30.682221999999996,74.879722
741,30.898024,75.860077
742,31.84,74.76
743,30.210994,74.945474
744,31.168426,75.59389200000001
745,30.245796000000002,75.842072
746,31.326015,75.576183
747,31.326015,75.576183
748,30.210994,74.945474
749,31.168901,74.942797
750,31.633078,74.878288
751,32.040763,75.401886
752,28.585835999999997,77.153336
753,28.585835999999997,77.153336
754,30.776638000000002,74.882875
755,28.928774,77.09128100000001
756,31.534899,75.91057099999999
757,31.687309000000003,75.14724100000001
758,29.058776,76.085601
759,27.046315999999997,88.271156
760,31.262015,75.974876
761,22.986757,87.85497600000001
762,30.81646,75.17170899999999
763,31.423596000000003,75.099075
764,31.958503999999998,75.323245
765,31.22402,75.770801
767,31.721192,75.435929
768,31.633078,74.878288
769,26.998043,88.167358
770,29.969511999999998,76.878282
771,30.34,76.38
772,30.733315,76.779418
773,28.585835999999997,77.153336
774,29.980676000000003,76.584475
775,31.633078,74.878288
776,31.989502,75.045052
777,30.371001,75.799643
778,31.311023,75.634982
779,25.978667,81.094091
780,19.751479999999997,75.713888
781,30.898024,75.860077
782,31.633078,74.878288
783,26.882837,88.279816
784,31.648404,75.505832
785,26.444619,91.441053
787,26.329008,91.005433
788,27.046315999999997,88.271156
789,27.046315999999997,88.271156
790,31.228333000000003,74.734444
791,26.882837,88.279816
792,27.046315999999997,88.271156
793,30.966064000000003,76.523162
794,31.936944,75.205
795,30.381669,74.55297900000001
796,30.649699,76.85335699999999
797,19.455924,73.329604
799,27.046315999999997,88.271156
800,24.663717000000002,93.906269
801,31.633078,74.878288
802,25.591228,85.140158
803,26.346371,92.684043
804,26.346371,92.684043
805,25.062253,79.439662
806,23.628332999999998,85.521111
807,22.415447,69.010497
808,31.501238,75.089416
809,31.678975,75.638266
810,27.067991999999997,88.47126999999999
811,30.378179,76.776697
812,30.79503,75.476073
813,24.8699,94.050809
814,30.617164000000002,75.48302199999999
815,30.733315,76.779418
816,17.966828,77.235985
818,26.524343,88.719706
819,31.448943,74.925262
820,27.067991999999997,88.47126999999999
821,20.582854,81.074595
822,30.898024,75.860077
823,20.946702,72.952035
825,31.568162,75.277801
826,34.08374,74.789902
827,34.08374,74.789902
829,30.464581,77.640726
830,33.275,74.47416700000001
831,25.062253,79.439662
832,27.489464,95.36014399999999
833,31.378494,74.89771999999999
834,33.466667,74.963611
835,25.92,82.2
836,30.898024,75.860077
837,23.520444,87.311923
838,30.898024,75.860077
839,32.994347,74.46611800000001
840,24.798346,93.94043
841,30.657625,77.056446
842,32.087778,76.78222199999999
843,22.124001999999997,84.043175
845,26.338055999999998,76.151944
846,30.10108,77.857453
849,30.829115,75.63972
850,31.8186,75.2028
851,31.5325,75.093889
853,20.249444,75.79333299999999
854,31.448943,74.925262
855,29.256940999999998,76.694687
856,30.898024,75.860077
857,31.84,74.76
858,31.633978999999997,74.872264
859,31.633978999999997,74.872264
861,22.8725,78.107222
862,32.040763,75.401886
864,31.633978999999997,74.872264
865,32.040763,75.401886
866,31.819031,75.376582
867,32.040763,75.401886
868,33.822873,74.853637
869,32.040763,75.401886
870,23.485726,75.654487
871,25.92,82.2
873,31.534899,75.91057099999999
874,30.733315,76.779418
875,31.406118,74.911378
876,24.415160999999998,72.310393
877,28.690072999999998,77.213982
878,28.690072999999998,77.213982
879,28.585835999999997,77.153336
880,28.585835999999997,77.153336
881,31.460278000000002,75.112222
882,28.585835999999997,77.153336
883,30.615964,76.38109200000001
884,30.954424,74.612085
885,30.733315,76.779418
886,31.633078,74.878288
887,28.585835999999997,77.153336
888,27.261059000000003,80.201454
889,31.007887,76.214596
890,30.916930999999998,74.819276
891,30.450829,74.882875
892,30.898024,75.860077
893,30.707221999999998,75.301389
894,31.678975,75.638266
895,34.08374,74.789902
896,34.08374,74.789902
897,34.08374,74.789902
898,34.08374,74.789902
899,34.08374,74.789902
900,32.264338,75.642112
901,32.726602,74.857026
902,31.8186,75.2028
903,31.859478999999997,75.099103
904,31.633078,74.878288
905,32.264338,75.642112
906,30.898024,75.860077
907,30.733315,76.779418
908,30.898024,75.860077
909,31.020546999999997,75.219219
910,32.27071,75.53544000000001
911,24.44136,74.26855
912,29.803673,76.394114
913,26.940008000000002,94.731633
914,30.898024,75.860077
915,31.510838,74.693467
916,30.672393,74.755048
917,30.966064000000003,76.523162
919,30.397065,76.057322
920,31.687275,75.480149
921,29.983611,75.082778
922,31.633078,74.878288
923,31.107153000000004,74.97640200000001
924,25.558001,85.584363
925,31.633078,74.878288
926,31.633078,74.878288
927,30.898024,75.860077
928,31.8186,75.2028
929,24.867222,84.14361099999999
930,30.954424,74.612085
931,25.216667,84.983333
932,27.056735999999997,76.214425
933,29.933673,78.179867
935,30.898024,75.860077
936,30.898024,75.860077
937,30.860768,75.744748
938,31.510838,74.693467
939,31.633078,74.878288
940,24.379379999999998,73.338447
942,31.8186,75.2028
943,31.724677000000003,75.032208
944,13.258753,74.774668
945,31.597371999999996,74.83842800000001
946,30.898024,75.860077
947,24.313889,80.9775
948,30.34,76.38
949,31.770833000000003,74.88833299999999
950,30.210994,74.945475
951,30.966064000000003,76.523162
952,31.147130999999998,75.34121800000001
953,31.534899,75.91057099999999
954,31.633078,74.878288
955,31.260904999999998,74.679536
957,19.67,78.53
958,30.733315,76.779418
959,30.733315,76.779418
960,30.954424,74.612085
961,31.132277000000002,75.84540600000001
962,16.191944,76.82055600000001
963,34.08374,74.789902
964,17.116011,74.988089
965,24.798346,93.94043
966,29.060833000000002,79.982778
967,29.060833000000002,79.982778
968,26.444008,90.364244
969,30.678,75.827
971,26.634190000000004,90.38189799999999
972,30.898024,75.860077
973,31.885556,75.043611
974,26.200605,92.937574
975,26.200605,92.937574
976,26.746018,92.095943
977,26.364676,90.18345
979,26.401436,90.266699
980,26.639322999999997,90.476293
981,26.531515000000002,90.45318499999999
982,26.981987,93.883349
983,31.196824,75.756434
984,31.862274,74.722866
985,26.439159000000004,89.978278
986,31.633978999999997,74.872264
987,30.900965000000003,75.857276
988,26.960787,88.273601
989,30.672393,74.755048
990,31.326015,75.576183
991,31.503363,74.80977
992,26.200605,92.937574
993,26.746018,92.095943
994,29.757778000000002,77.0625
995,31.22402,75.770801
996,26.48,90.56
997,26.48,90.56
998,26.401436,90.266699
1000,26.401436,90.266699
1001,34.08374,74.789902
1002,27.489464,95.36014399999999
1003,21.066944,79.830278
1004,32.040763,75.401886
1005,30.245796000000002,75.842072
1006,20.730938000000002,82.663872
1007,31.513953000000004,75.34514399999999
1008,26.746018,92.095943
1009,31.633078,74.878288
1010,31.633078,74.878288
1011,30.756944,75.324444
1012,31.147130999999998,75.34121800000001
1013,34.08374,74.789902
1014,31.633078,74.878288
1015,31.892665,75.363004
1016,31.633078,74.878288
1017,31.534899,75.91057099999999
1019,30.900965000000003,75.857276
1020,29.058776,76.085601
1021,31.326015,75.576183
1022,30.898024,75.860077
1023,21.291667,77.401111
1024,34.08374,74.789902
1025,34.08374,74.789902
1026,34.08374,74.789902
1027,34.08374,74.789902
1028,25.096073999999998,85.313119
1029,34.088117,74.033985
1030,31.448943,74.925262
1031,31.787765999999998,75.601895
1032,31.633978999999997,74.872264
1033,32.040763,75.401886
1034,26.401436,90.266699
1035,26.401436,90.266699
1036,31.633078,74.878288
1037,32.726602,74.857026
1038,19.871715,82.775162
1039,26.200605,92.937574
1040,30.898024,75.860077
1041,30.954424,74.612085
1042,17.855889,77.514645
1043,31.065739,75.410127
1045,34.08374,74.789902
1046,25.4,88.516667
1049,34.08374,74.789902
1050,25.833610999999998,75.59944399999999
1051,8.733056,76.716667
1052,23.255053,77.41433
1053,31.127019,75.481773
1054,31.633978999999997,74.872264
1055,20.648332999999997,83.096389
1056,30.34,76.38
1058,26.546432,81.269541
1059,31.628179,74.799221
1060,31.633078,74.878288
1061,31.057878999999996,76.300042
1064,31.633078,74.878288
1065,31.633978999999997,74.872264
1066,30.821512,75.424276
1067,31.633078,74.878288
1068,30.679721999999998,76.721944
1070,31.147130999999998,75.34121800000001
1071,31.147130999999998,75.34121800000001
1073,28.585835999999997,77.153336
1074,30.898024,75.860077
