,latitude,longitude,nkill
91,31.633078,74.878288,1.0
92,31.633078,74.878288,3.0
93,28.690072999999998,77.213982,4.0
94,28.690072999999998,77.213982,4.0
95,28.585835999999997,77.153336,0.0
96,31.448943,74.925262,0.0
97,30.733315,76.779418,3.0
98,30.733315,76.779418,0.0
99,30.733315,76.779418,0.0
100,26.200605,92.937574,0.0
101,31.633078,74.878288,1.0
102,28.585835999999997,77.153336,0.0
103,26.200605,92.937574,14.0
104,28.585835999999997,77.153336,0.0
105,26.149794,91.763931,1.0
106,31.147130999999998,75.34121800000001,4.0
107,26.149794,91.763931,0.0
108,31.326015,75.576183,0.0
109,31.147130999999998,75.34121800000001,1.0
110,31.147130999999998,75.34121800000001,0.0
111,31.147130999999998,75.34121800000001,2.0
112,23.940848000000003,91.988153,4.0
113,25.906267,93.72759,1.0
114,31.147130999999998,75.34121800000001,1.0
115,31.147130999999998,75.34121800000001,1.0
116,31.147130999999998,75.34121800000001,1.0
117,30.210994,74.945474,0.0
118,30.210994,74.945474,0.0
119,30.210994,74.945474,0.0
120,31.633078,74.878288,0.0
121,31.534899,75.91057099999999,0.0
122,29.980676000000003,76.584475,3.0
123,31.147130999999998,75.34121800000001,5.0
124,31.633078,74.878288,3.0
125,24.798346,93.94043,14.0
126,31.147130999999998,75.34121800000001,0.0
127,30.933134999999996,74.622476,1.0
128,31.147130999999998,75.34121800000001,1.0
129,31.147130999999998,75.34121800000001,0.0
130,28.585835999999997,77.153336,2.0
131,31.147130999999998,75.34121800000001,0.0
132,31.633078,74.878288,4.0
133,28.690072999999998,77.213982,1.0
134,23.807118,91.563953,0.0
135,31.147130999999998,75.34121800000001,2.0
136,31.633078,74.878288,3.0
137,30.733315,76.779418,1.0
138,31.147130999999998,75.34121800000001,0.0
139,27.023803000000004,74.217933,2.0
140,31.147130999999998,75.34121800000001,0.0
141,30.210994,74.945474,1.0
142,31.147130999999998,75.34121800000001,0.0
143,30.210994,74.945474,1.0
144,30.966064000000003,76.523162,0.0
145,31.052128000000003,76.117499,2.0
146,30.34,76.38,1.0
147,31.633078,74.878288,1.0
148,31.147130999999998,75.34121800000001,0.0
149,31.147130999999998,75.34121800000001,0.0
150,31.633078,74.878288,2.0
151,28.831236999999998,76.39556,1.0
152,31.633078,74.878288,1.0
153,31.633078,74.878288,1.0
154,31.147130999999998,75.34121800000001,0.0
155,31.147130999999998,75.34121800000001,0.0
156,31.147130999999998,75.34121800000001,0.0
157,31.147130999999998,75.34121800000001,0.0
158,31.147130999999998,75.34121800000001,0.0
159,31.147130999999998,75.34121800000001,0.0
160,31.147130999999998,75.34121800000001,0.0
161,31.147130999999998,75.34121800000001,0.0
162,31.147130999999998,75.34121800000001,0.0
163,31.147130999999998,75.34121800000001,0.0
164,31.147130999999998,75.34121800000001,0.0
165,31.147130999999998,75.34121800000001,0.0
166,31.147130999999998,75.34121800000001,0.0
167,31.147130999999998,75.34121800000001,0.0
168,31.147130999999998,75.34121800000001,0.0
169,31.147130999999998,75.34121800000001,0.0
170,31.147130999999998,75.34121800000001,0.0
171,31.147130999999998,75.34121800000001,0.0
172,31.147130999999998,75.34121800000001,0.0
173,31.147130999999998,75.34121800000001,0.0
174,31.147130999999998,75.34121800000001,0.0
175,31.147130999999998,75.34121800000001,0.0
176,31.147130999999998,75.34121800000001,0.0
177,31.147130999999998,75.34121800000001,0.0
178,31.147130999999998,75.34121800000001,0.0
179,31.147130999999998,75.34121800000001,0.0
180,31.147130999999998,75.34121800000001,0.0
181,31.147130999999998,75.34121800000001,0.0
182,31.147130999999998,75.34121800000001,0.0
183,31.147130999999998,75.34121800000001,0.0
184,31.147130999999998,75.34121800000001,0.0
185,31.147130999999998,75.34121800000001,0.0
186,31.147130999999998,75.34121800000001,0.0
187,31.147130999999998,75.34121800000001,0.0
188,31.147130999999998,75.34121800000001,0.0
189,31.147130999999998,75.34121800000001,0.0
190,31.147130999999998,75.34121800000001,0.0
191,31.147130999999998,75.34121800000001,0.0
192,31.633078,74.878288,1.0
193,31.633078,74.878288,1.0
194,31.633078,74.878288,1.0
195,33.315527,74.622476,2.0
196,30.733315,76.779418,1.0
197,31.147130999999998,75.34121800000001,0.0
198,30.378179,76.776697,2.0
201,31.800653999999998,75.78801800000001,1.0
202,30.464581,77.640726,3.0
203,31.147130999999998,75.34121800000001,1.0
204,30.954424,74.612085,6.0
205,31.147130999999998,75.34121800000001,2.0
206,31.633078,74.878288,1.0
207,31.633078,74.878288,1.0
208,31.147130999999998,75.34121800000001,1.0
209,31.147130999999998,75.34121800000001,2.0
210,23.940848000000003,91.988153,3.0
211,31.147130999999998,75.34121800000001,0.0
212,29.058776,76.085601,0.0
213,31.633078,74.878288,1.0
214,30.933134999999996,74.622476,1.0
215,31.633078,74.878288,1.0
216,31.147130999999998,75.34121800000001,1.0
217,31.147130999999998,75.34121800000001,1.0
219,31.633078,74.878288,3.0
220,24.663717000000002,93.906269,0.0
221,31.147130999999998,75.34121800000001,1.0
222,31.147130999999998,75.34121800000001,0.0
223,32.726602,74.857026,1.0
224,31.147130999999998,75.34121800000001,0.0
225,30.954424,74.612085,1.0
226,29.999507,75.393681,1.0
227,30.81646,75.17170899999999,4.0
228,31.633078,74.878288,0.0
229,31.147130999999998,75.34121800000001,3.0
230,30.954424,74.612085,1.0
231,31.147130999999998,75.34121800000001,2.0
232,31.147130999999998,75.34121800000001,0.0
233,31.147130999999998,75.34121800000001,0.0
234,31.633078,74.878288,2.0
235,31.448943,74.925262,2.0
236,31.8186,75.2028,0.0
237,31.958503999999998,75.323245,4.0
238,30.34,76.38,3.0
239,31.524624,75.905947,1.0
240,31.558333,75.294722,1.0
241,29.886653000000003,76.019607,1.0
242,26.652846000000004,92.792524,1.0
243,31.147130999999998,75.34121800000001,1.0
244,31.147130999999998,75.34121800000001,1.0
245,29.058776,76.085601,0.0
246,32.040763,75.401886,1.0
247,26.736228999999998,93.046353,0.0
248,26.652846000000004,92.792524,0.0
249,31.147130999999998,75.34121800000001,1.0
250,31.8186,75.2028,3.0
251,26.652846000000004,92.792524,0.0
254,30.900965000000003,75.857276,1.0
255,13.08268,80.270718,31.0
256,31.147130999999998,75.34121800000001,1.0
257,15.317278,75.713889,0.0
260,23.940848000000003,91.988153,3.0
261,31.326015,75.576183,2.0
262,31.8186,75.2028,14.0
263,31.633078,74.878288,0.0
264,28.690072999999998,77.213982,0.0
265,28.585835999999997,77.153336,1.0
266,19.075984,72.877656,1.0
267,24.798346,93.94043,0.0
269,30.210994,74.945475,6.0
270,23.940848000000003,91.988153,2.0
273,30.733315,76.779418,1.0
274,30.733315,76.779418,1.0
275,30.733315,76.779418,1.0
276,31.633078,74.878288,1.0
277,30.733315,76.779418,0.0
278,31.958503999999998,75.323245,2.0
279,30.210994,74.945474,1.0
280,26.846709000000004,80.946159,2.0
281,29.149187,75.721653,3.0
282,30.733315,76.779418,0.0
283,28.585835999999997,77.153336,5.0
284,28.585835999999997,77.153336,0.0
286,31.534899,75.91057099999999,0.0
287,30.34,76.38,0.0
288,32.040763,75.401886,0.0
289,28.984462,77.706414,1.0
290,23.022505,72.571362,0.0
291,24.663717000000002,93.906269,0.0
292,24.663717000000002,93.906269,0.0
293,31.147130999999998,75.34121800000001,0.0
294,26.200605,92.937574,3.0
295,25.569805,83.79468100000001,2.0
296,28.585835999999997,77.153336,2.0
297,31.147130999999998,75.34121800000001,1.0
298,28.585835999999997,77.153336,3.0
299,31.8186,75.2028,3.0
300,31.147130999999998,75.34121800000001,2.0
301,31.147130999999998,75.34121800000001,1.0
302,31.147130999999998,75.34121800000001,1.0
304,31.147130999999998,75.34121800000001,1.0
305,31.147130999999998,75.34121800000001,2.0
306,31.633078,74.878288,1.0
307,31.147130999999998,75.34121800000001,2.0
308,31.147130999999998,75.34121800000001,1.0
309,31.633078,74.878288,1.0
310,31.326015,75.576183,2.0
311,31.147130999999998,75.34121800000001,1.0
312,10.886576,79.116748,0.0
313,31.147130999999998,75.34121800000001,1.0
314,32.040763,75.401886,0.0
315,30.954424,74.612085,2.0
316,31.448943,74.925262,1.0
317,31.8186,75.2028,6.0
318,31.37148,75.393681,7.0
319,31.633078,74.878288,6.0
320,30.725768,75.275614,2.0
321,31.448943,74.925262,1.0
322,28.704059,77.10249,0.0
323,31.8186,75.2028,4.0
324,31.448943,74.925262,2.0
325,31.234401000000002,76.505465,7.0
326,31.147130999999998,75.34121800000001,8.0
327,14.681888,77.60059100000001,0.0
329,31.633078,74.878288,0.0
330,30.898024,75.860077,10.0
331,31.147130999999998,75.34121800000001,8.0
332,31.326015,75.576183,20.0
333,23.940848000000003,91.988153,5.0
334,31.326015,75.576183,5.0
335,31.633078,74.878288,2.0
336,30.954424,74.612085,0.0
337,14.321944,76.72555600000001,0.0
338,31.633078,74.878288,1.0
339,31.633078,74.878288,3.0
340,31.633078,74.878288,1.0
341,31.633078,74.878288,2.0
342,31.864464,74.955923,1.0
343,31.633078,74.878288,1.0
344,31.147130999999998,75.34121800000001,1.0
345,31.147130999999998,75.34121800000001,3.0
346,24.663717000000002,93.906269,2.0
347,30.34,76.38,1.0
348,30.898024,75.860077,1.0
349,31.633078,74.878288,2.0
350,31.147130999999998,75.34121800000001,3.0
351,31.633078,74.878288,0.0
352,31.633078,74.878288,5.0
353,31.127019,75.481773,0.0
354,31.147130999999998,75.34121800000001,1.0
355,31.326015,75.576183,1.0
356,31.040338000000002,74.76029100000001,1.0
357,31.147130999999998,75.34121800000001,2.0
358,31.147130999999998,75.34121800000001,15.0
359,31.147130999999998,75.34121800000001,2.0
360,31.147130999999998,75.34121800000001,1.0
361,28.690072999999998,77.213982,0.0
362,23.940848000000003,91.988153,14.0
363,30.733315,76.779418,1.0
364,31.633978999999997,74.872264,2.0
365,31.633078,74.878288,1.0
366,31.175476,75.93108199999999,1.0
367,31.326015,75.576183,3.0
368,31.633078,74.878288,1.0
369,28.585835999999997,77.153336,2.0
370,24.777916,84.530497,11.0
371,26.846709000000004,80.946159,2.0
372,31.147130999999998,75.34121800000001,2.0
373,31.147130999999998,75.34121800000001,3.0
374,28.585835999999997,77.153336,4.0
375,31.147130999999998,75.34121800000001,7.0
376,31.147130999999998,75.34121800000001,3.0
377,28.585835999999997,77.153336,9.0
378,31.147130999999998,75.34121800000001,7.0
379,28.585835999999997,77.153336,1.0
380,26.158435,94.562443,7.0
381,28.585835999999997,77.153336,0.0
382,31.147130999999998,75.34121800000001,4.0
383,30.733315,76.779418,1.0
384,31.147130999999998,75.34121800000001,4.0
385,30.733315,76.779418,24.0
386,31.633078,74.878288,34.0
387,26.449923,80.331874,2.0
388,28.585835999999997,77.153336,4.0
389,26.350434999999997,89.443486,13.0
390,33.934929,75.15416,1.0
391,11.127123,78.656894,0.0
392,31.633078,74.878288,3.0
393,32.040763,75.401886,2.0
394,31.147130999999998,75.34121800000001,2.0
395,30.672393,74.755048,3.0
396,30.81646,75.17170899999999,1.0
397,23.940848000000003,91.988153,1.0
398,31.147130999999998,75.34121800000001,1.0
399,27.961391,73.455414,1.0
400,31.633078,74.878288,1.0
401,28.585835999999997,77.153336,1.0
402,13.08268,80.270718,0.0
403,28.585835999999997,77.153336,2.0
404,28.585835999999997,77.153336,1.0
405,13.08268,80.270718,0.0
406,13.08268,80.270718,0.0
407,28.585835999999997,77.153336,0.0
408,31.057878999999996,76.300042,0.0
409,28.585835999999997,77.153336,1.0
410,26.200605,92.937574,2.0
411,31.147130999999998,75.34121800000001,9.0
412,31.147130999999998,75.34121800000001,9.0
413,31.147130999999998,75.34121800000001,9.0
414,31.147130999999998,75.34121800000001,9.0
415,31.633078,74.878288,10.0
416,30.733315,76.779418,0.0
417,28.585835999999997,77.153336,4.0
418,28.690072999999998,77.213982,5.0
419,30.733315,76.779418,9.0
420,31.147130999999998,75.34121800000001,2.0
421,31.147130999999998,75.34121800000001,1.0
422,13.08268,80.270718,0.0
423,30.733315,76.779418,8.0
424,31.147130999999998,75.34121800000001,1.0
425,31.147130999999998,75.34121800000001,1.0
426,31.147130999999998,75.34121800000001,5.0
427,31.147130999999998,75.34121800000001,2.0
428,31.147130999999998,75.34121800000001,1.0
429,31.147130999999998,75.34121800000001,1.0
430,31.147130999999998,75.34121800000001,4.0
431,31.147130999999998,75.34121800000001,3.0
432,31.147130999999998,75.34121800000001,3.0
433,31.633078,74.878288,1.0
434,13.08268,80.270718,32.0
435,31.633978999999997,74.872264,5.0
436,28.585835999999997,77.153336,0.0
437,30.422689000000002,75.430103,0.0
438,32.040763,75.401886,1.0
439,31.305985999999997,75.63972,1.0
440,31.326015,75.576183,4.0
441,31.638548999999998,75.135566,3.0
442,31.633078,74.878288,6.0
443,30.898024,75.860077,1.0
444,28.585835999999997,77.153336,4.0
445,28.585835999999997,77.153336,2.0
446,28.585835999999997,77.153336,3.0
447,28.585835999999997,77.153336,5.0
448,30.672393,74.755048,3.0
449,28.585835999999997,77.153336,1.0
450,28.585835999999997,77.153336,2.0
451,31.731389,75.181944,7.0
452,28.585835999999997,77.153336,4.0
453,31.633078,74.878288,0.0
454,31.633078,74.878288,0.0
455,27.046315999999997,88.271156,0.0
456,27.046315999999997,88.271156,0.0
457,27.046315999999997,88.271156,0.0
458,27.046315999999997,88.271156,0.0
459,27.046315999999997,88.271156,0.0
460,27.046315999999997,88.271156,0.0
461,27.046315999999997,88.271156,0.0
462,27.046315999999997,88.271156,0.0
463,27.046315999999997,88.271156,1.0
464,27.046315999999997,88.271156,0.0
465,27.046315999999997,88.271156,0.0
466,27.046315999999997,88.271156,0.0
467,27.046315999999997,88.271156,0.0
468,27.046315999999997,88.271156,0.0
469,27.046315999999997,88.271156,0.0
470,26.882837,88.279816,0.0
471,26.882837,88.279816,0.0
472,31.513240999999997,75.983333,1.0
473,30.954424,74.612085,1.0
475,26.882837,88.279816,0.0
476,31.84,74.76,5.0
477,30.733315,76.779418,37.0
478,31.147130999999998,75.34121800000001,4.0
479,31.633078,74.878288,6.0
480,31.51655,75.28896999999999,4.0
481,28.984462,77.706414,0.0
482,21.36105,78.53236600000001,10.0
483,25.935728,82.08292900000001,3.0
484,30.34,76.38,2.0
485,30.756873,76.627553,1.0
486,25.47283,82.570528,3.0
487,22.612097,70.95645400000001,5.0
488,28.690072999999998,77.213982,0.0
489,28.690072999999998,77.213982,0.0
490,31.147130999999998,75.34121800000001,2.0
491,28.690072999999998,77.213982,1.0
492,28.690072999999998,77.213982,1.0
493,28.690072999999998,77.213982,0.0
494,28.690072999999998,77.213982,1.0
495,28.690072999999998,77.213982,1.0
496,31.633078,74.878288,12.0
497,31.767153000000004,74.860947,13.0
498,27.046315999999997,88.271156,1.0
499,22.551729,88.35234100000001,0.0
500,28.585835999999997,77.153336,0.0
501,31.555,75.265556,1.0
502,31.103949,77.455318,1.0
503,31.234401000000002,76.505465,3.0
504,30.424444,77.758889,5.0
505,18.107428,77.447009,6.0
506,31.22402,75.770801,2.0
507,31.633978999999997,74.872264,1.0
508,31.633978999999997,74.872264,1.0
509,30.898024,75.860077,1.0
510,29.928466999999998,73.871423,1.0
511,29.928466999999998,73.871423,1.0
512,29.928466999999998,73.871423,1.0
513,30.733315,76.779418,2.0
514,31.864464,74.955923,1.0
515,28.690072999999998,77.213982,0.0
516,32.040763,75.401886,0.0
517,31.660681,75.12243000000001,2.0
518,31.345599,74.692032,3.0
519,31.2571,75.7609,1.0
520,32.040763,75.401886,1.0
521,30.685678999999997,75.094003,3.0
522,31.633078,74.878288,6.0
523,31.326015,75.576183,6.0
524,31.633078,74.878288,0.0
525,31.633078,74.878288,2.0
526,28.960965,79.515377,4.0
527,31.147130999999998,75.34121800000001,4.0
528,31.432514,75.655905,6.0
529,31.633978999999997,74.872264,2.0
530,22.169722,74.916389,9.0
531,31.84,74.76,4.0
532,31.147130999999998,75.34121800000001,1.0
533,31.147130999999998,75.34121800000001,1.0
534,31.147130999999998,75.34121800000001,1.0
535,31.147130999999998,75.34121800000001,1.0
536,31.147130999999998,75.34121800000001,1.0
537,31.147130999999998,75.34121800000001,1.0
538,31.147130999999998,75.34121800000001,1.0
539,31.147130999999998,75.34121800000001,1.0
540,13.00807,77.570329,13.0
543,31.225925,75.35069200000001,2.0
544,30.829115,75.63972,3.0
545,31.305985999999997,75.63972,1.0
546,31.819789,75.692805,1.0
547,28.585835999999997,77.153336,1.0
548,23.940848000000003,91.988153,5.0
549,28.585835999999997,77.153336,11.0
550,28.690072999999998,77.213982,10.0
552,31.326015,75.576183,2.0
553,30.678437,75.291653,8.0
554,30.795440999999997,77.069611,4.0
556,31.633978999999997,74.872264,4.0
557,30.608496000000002,75.380567,1.0
558,30.954424,74.612085,4.0
559,30.306944,74.336111,5.0
560,26.894995,88.18261,3.0
561,30.34,76.38,2.0
562,30.11256,79.940081,1.0
563,22.436707000000002,71.921609,5.0
565,20.193413,86.211833,1.0
566,29.749086,79.912974,0.0
567,22.580323,78.54053,3.0
568,24.898332999999997,79.251389,4.0
569,31.147130999999998,75.34121800000001,9.0
570,27.046315999999997,88.271156,0.0
571,27.046315999999997,88.271156,0.0
572,27.067991999999997,88.47126999999999,0.0
575,30.378179,76.776697,1.0
577,30.021223,75.779299,1.0
578,26.882837,88.279816,0.0
579,30.898024,75.860077,1.0
580,30.898024,75.860077,2.0
581,30.898024,75.860077,2.0
582,32.040763,75.401886,2.0
583,31.633978999999997,74.872264,1.0
584,30.672393,74.755048,1.0
585,27.088333000000002,81.2025,1.0
586,12.855878,74.888724,8.0
587,26.882837,88.279816,1.0
588,31.633078,74.878288,2.0
590,31.534899,75.91057099999999,1.0
591,32.888165,74.985168,2.0
592,30.858333000000002,77.154444,0.0
594,26.972925,88.37006600000001,0.0
596,30.733315,76.779418,12.0
597,30.898024,75.860077,1.0
598,19.934526,86.19933,2.0
599,31.392021999999997,74.846327,1.0
601,26.742778,82.52555600000001,0.0
603,22.698918,88.249476,5.0
605,30.815542999999998,74.541934,1.0
606,31.477221999999998,75.077541,1.0
607,30.268884999999997,75.237057,1.0
608,29.88802,76.93005600000001,6.0
609,31.362274,75.441028,4.0
610,31.8186,75.2028,2.0
612,22.773645000000002,88.847903,11.0
614,31.633978999999997,74.872264,1.0
615,31.633978999999997,74.872264,1.0
616,22.221928,88.039665,1.0
617,17.988512,76.326099,0.0
618,28.095366,74.984953,2.0
619,31.533333000000002,74.983333,1.0
620,26.651411,82.819112,2.0
621,22.963326000000002,83.42433100000001,10.0
622,22.816345000000002,88.2236,2.0
623,22.75071,86.744152,0.0
624,22.75071,86.744152,0.0
625,22.75071,86.744152,5.0
626,29.420166,77.784542,0.0
627,32.523889000000004,74.97444399999999,4.0
628,30.817916999999998,74.47527600000001,1.0
629,24.8525,78.273333,4.0
630,31.207448,74.641296,1.0
633,31.569879999999998,75.144323,2.0
634,27.067991999999997,88.47126999999999,0.0
635,27.067991999999997,88.47126999999999,0.0
636,27.046315999999997,88.271156,0.0
637,27.046315999999997,88.271156,1.0
638,26.882837,88.279816,2.0
639,31.633078,74.878288,1.0
640,32.040763,75.401886,2.0
641,30.34,76.38,3.0
642,31.534899,75.91057099999999,1.0
643,31.326015,75.576183,0.0
644,31.633078,74.878288,7.0
645,26.621321000000002,81.392178,10.0
646,31.702919,74.901294,2.0
647,32.040763,75.401886,1.0
648,31.560363,75.028988,2.0
650,31.8186,75.2028,4.0
651,31.057878999999996,76.300042,1.0
652,31.633078,74.878288,1.0
653,32.040763,75.401886,1.0
654,32.040763,75.401886,1.0
655,27.7275,79.13,32.0
656,15.035369000000001,77.28146,1.0
658,32.888165,74.985168,3.0
659,31.242246999999995,75.018764,1.0
661,30.245796000000002,75.842072,1.0
662,30.37,75.87,0.0
663,29.778740000000003,79.764216,3.0
664,31.147130999999998,75.34121800000001,4.0
665,31.633078,74.878288,5.0
666,31.37148,75.393681,3.0
667,31.633078,74.878288,6.0
668,27.046315999999997,88.271156,0.0
669,27.046315999999997,88.271156,0.0
670,31.958503999999998,75.323245,3.0
671,31.050714000000003,74.82000699999999,1.0
672,25.825278,83.271111,1.0
673,30.672393,74.755048,1.0
674,26.882837,88.279816,1.0
675,19.524167000000002,83.808611,0.0
676,31.140927,76.31451899999999,4.0
677,30.900965000000003,75.857276,1.0
678,30.541348,77.912461,4.0
679,31.22402,75.770801,0.0
680,26.430278,82.53666700000001,2.0
681,31.534899,75.91057099999999,2.0
682,28.585835999999997,77.153336,2.0
683,26.430278,82.53666700000001,1.0
684,23.166667,79.93333299999999,0.0
685,30.464581,77.640726,4.0
686,28.690072999999998,77.213982,0.0
687,32.76978,75.130822,4.0
688,22.726212,75.862688,2.0
691,25.173889000000003,77.688333,1.0
692,30.898024,75.860077,0.0
693,31.633078,74.878288,0.0
694,31.37148,75.393681,0.0
695,29.069596,75.851943,2.0
696,29.423009999999998,79.427488,18.0
697,31.606478000000003,75.14724100000001,4.0
699,28.690072999999998,77.213982,0.0
700,21.26707,78.809239,1.0
701,26.449923,80.331874,3.0
702,31.671944,75.233056,1.0
703,28.095366,74.984953,1.0
704,30.954424,74.612085,1.0
705,31.633078,74.878288,1.0
706,27.046315999999997,88.271156,0.0
707,27.046315999999997,88.271156,0.0
708,31.633978999999997,74.872264,10.0
709,25.2825,74.68055600000001,1.0
710,24.101944,76.391389,1.0
711,26.407293,80.077825,2.0
712,24.984523,93.503509,10.0
713,14.727238,74.80063,2.0
714,31.326015,75.576183,7.0
715,31.84,74.76,8.0
716,27.046315999999997,88.271156,1.0
717,27.046315999999997,88.271156,0.0
718,30.34,76.38,4.0
719,20.404939000000002,85.834546,1.0
720,30.733315,76.779418,0.0
721,30.486666999999997,76.800556,0.0
722,29.920753,74.207661,5.0
723,30.966064000000003,76.523162,1.0
725,27.067991999999997,88.47126999999999,0.0
726,29.390946000000003,76.963502,13.0
727,28.585835999999997,77.153336,1.0
728,29.390946000000003,76.963502,13.0
729,27.067991999999997,88.47126999999999,1.0
730,27.046315999999997,88.271156,3.0
731,30.464581,77.640726,0.0
732,27.046315999999997,88.271156,4.0
733,30.898024,75.860077,2.0
734,27.046315999999997,88.271156,0.0
735,27.046315999999997,88.271156,0.0
736,27.046315999999997,88.271156,0.0
737,31.326015,75.576183,5.0
738,30.210994,74.945474,5.0
739,27.599444000000002,76.8625,9.0
740,30.682221999999996,74.879722,4.0
741,30.898024,75.860077,4.0
742,31.84,74.76,5.0
743,30.210994,74.945474,5.0
744,31.168426,75.59389200000001,6.0
745,30.245796000000002,75.842072,1.0
746,31.326015,75.576183,1.0
747,31.326015,75.576183,4.0
748,30.210994,74.945474,1.0
749,31.168901,74.942797,2.0
750,31.633078,74.878288,21.0
751,32.040763,75.401886,5.0
752,28.585835999999997,77.153336,0.0
753,28.585835999999997,77.153336,0.0
754,30.776638000000002,74.882875,2.0
755,28.928774,77.09128100000001,0.0
756,31.534899,75.91057099999999,1.0
757,31.687309000000003,75.14724100000001,0.0
758,29.058776,76.085601,0.0
759,27.046315999999997,88.271156,3.0
760,31.262015,75.974876,1.0
761,22.986757,87.85497600000001,0.0
762,30.81646,75.17170899999999,0.0
763,31.423596000000003,75.099075,2.0
764,31.958503999999998,75.323245,2.0
765,31.22402,75.770801,1.0
767,31.721192,75.435929,2.0
768,31.633078,74.878288,2.0
769,26.998043,88.167358,0.0
770,29.969511999999998,76.878282,14.0
771,30.34,76.38,1.0
772,30.733315,76.779418,3.0
773,28.585835999999997,77.153336,3.0
774,29.980676000000003,76.584475,6.0
775,31.633078,74.878288,14.0
776,31.989502,75.045052,1.0
777,30.371001,75.799643,4.0
778,31.311023,75.634982,1.0
779,25.978667,81.094091,1.0
780,19.751479999999997,75.713888,1.0
781,30.898024,75.860077,2.0
782,31.633078,74.878288,2.0
783,26.882837,88.279816,5.0
784,31.648404,75.505832,2.0
785,26.444619,91.441053,1.0
787,26.329008,91.005433,7.0
788,27.046315999999997,88.271156,2.0
789,27.046315999999997,88.271156,3.0
790,31.228333000000003,74.734444,2.0
791,26.882837,88.279816,4.0
792,27.046315999999997,88.271156,0.0
793,30.966064000000003,76.523162,0.0
794,31.936944,75.205,1.0
795,30.381669,74.55297900000001,1.0
796,30.649699,76.85335699999999,1.0
797,19.455924,73.329604,3.0
799,27.046315999999997,88.271156,1.0
800,24.663717000000002,93.906269,3.0
801,31.633078,74.878288,1.0
802,25.591228,85.140158,3.0
803,26.346371,92.684043,0.0
804,26.346371,92.684043,0.0
805,25.062253,79.439662,0.0
806,23.628332999999998,85.521111,1.0
807,22.415447,69.010497,4.0
808,31.501238,75.089416,2.0
809,31.678975,75.638266,1.0
810,27.067991999999997,88.47126999999999,0.0
811,30.378179,76.776697,2.0
812,30.79503,75.476073,4.0
813,24.8699,94.050809,1.0
814,30.617164000000002,75.48302199999999,1.0
815,30.733315,76.779418,4.0
